# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/rmg.cpp	type_random_map_generator::placeTreasureGroup	unsigned char (TRmgTreasureGroup *, TRmgZone *, int) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5470d0: Retained group/zone/spacing placement, ret 12, collects candidate positions accepted by 0x546c70, applies spacing and tied-candidate resets, chooses with rand and commits through 0x5469b0. Zone scheduling retains calls for ordinary and alternate attempts.
src/rmg.cpp	type_random_map_generator::placeZoneTreasures	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x547360: Retained one-zone treasure scheduler, ret 4, constructs a 16x16 one-level temporary group through map ctor 0x530fb0 and reset 0x535040. Weighted value bands receive ordinary then alternate assembly/placement attempts through 0x5466e0/0x5470d0; failures release reservations and objects before reset, and final cleanup destroys the group.
src/rmg.cpp	type_random_map_generator::paintRoad	unsigned char (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x548040: Retained road painting takes twelve-byte position and road kind, ret 16. It follows predecessors, constructs the road adapter/painter at 0x548120/0x548143 for same-level cardinal runs, paints through walker 0x4fa2b0 and destroys through 0x55f460 at run boundaries. createRoads retains the call at 0x548408.
src/rmg.cpp	type_random_map_generator::createRoads	void () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x548290: Retained nullary road coordinator chooses one style with rand, visits ordered target pairs, calls road-cost builder 0x547880 and road painter 0x548040, then rebuilds traversal costs after a successful draw. Generation calls it at 0x549c98.
src/rmg.cpp	type_random_map_generator::createRiverToObject	void (TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x548500: Retained object-bound river search takes a twelve-byte source, ret 12. It resets movement costs, maintains paired position/cost worklists, stops at marked object targets and constructs river painter 0x55ee50 to draw the predecessor chain through 0x4fa2b0. Unlike coast routing it does not apply direction/impassability vetoes.
src/rmg.cpp	type_random_map_generator::markRiverCoastTarget	void (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x548a40: Retained coastal-target test takes twelve-byte position/direction, ret 16. It checks three water cells across shore, adjacent dry entrance-free cells and an inland run, then marks the last cell with target/approach bits. markRiverTargets retains this shared test at 0x548ccc.
src/rmg.cpp	type_random_map_generator::markRiverTargets	void () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x548c70: Retained nullary river-target pass scans water in level/row/column order, tests four cardinal coast directions through 0x548a40, then marks the river-target flag along each map edge. createRivers calls it after object-target preparation.
src/rmg.cpp	type_random_map_generator::markRiverObjectTargets	void () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5497a0: Retained nullary object-target pass walks placed objects, selects mountains/lakes/gem mines, obtains a trigger position or unsigned half-size scenery position and marks packed bit 29 for river routing. createRivers calls it at 0x54987b.
src/rmg.cpp	type_random_map_generator::createRivers	void () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x549870: Retained nullary river coordinator calls object-target 0x5497a0 and coast-target 0x548c70 preparation, finds water wheels and invokes object-bound search 0x548500 plus coast-bound routing 0x548df0 at the displaced trigger source. Generation calls it last at 0x549c9f.
src/rmg.cpp	type_random_map_generator::generate	unsigned char () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x549930: Retained nullary generation coordinator returns AL success. It selects a template, initializes zones/boundaries/terrain, runs distinct primary/additional-town passes, prepares connections, places mines and treasures, then finishes underground decoration, coast marking, general decoration, roads and rivers. Request worker 0x54bf60 retains this top-level call.
src/rmg.cpp	type_random_map_generator::writeMap	unsigned char (TAbstractFile *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54abf0: Retained stream writer takes TAbstractFile*, ret 4. It writes header 0x549cb0, reserved count, every cell via 0x532890, reserved/referenced prototypes through 0x54ae30, then objects in two trait-ordered virtual-write passes. Its final four-byte write determines success; request worker calls it at 0x54c05b.
src/rmg.cpp	writeRmgObjectPrototype	void (TAbstractFile *, TObjectType *) __attribute__((fastcall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54ae30: Retained fastcall prototype serializer receives output/prototype in ECX/EDX. It calls image-name accessor 0x514960 twice, serializes two 48-cell masks in reverse coordinate order and the terrain masks, then type/subtype/category/underlay and sixteen reserved zeros. Map writing retains three call sites.
src/rmg.cpp	type_random_map_generator::selectPrisonHero	int () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54b100: Retained nullary hero selector scans generator disabledHeroes +0xf88 in reverse using version-dependent 128/145 limits, returns -1 when exhausted, otherwise chooses with rand and reserves the selected byte. Prison factory calls it at 0x5348dc and stores the returned hero index.
src/rmg.cpp	type_random_map_generator::calculateQuestZoneDistances	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54b180: Retained one-zone quest-distance pass, ret 4, initializes generated-zone scores +0x40 to 20000, sets the origin to zero and relaxes connected zones through their 0x1c-byte template connection records using an ordered pointer worklist. Quest-group placement calls it at 0x54b33a.
src/rmg.cpp	type_random_map_generator::placeQuestGroup	unsigned char (TRmgTreasureGroup *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54b300: Retained group/origin-zone quest placement, ret 8, computes graph distances through 0x54b180, assigns randomized priorities, excludes origin/water/junction/unreachable zones, then tries canonical group placement 0x5470d0 with spacing 1. Quest-artifact construction retains the call at 0x54b6f4.
src/rmg.cpp	type_random_map_generator::placeQuestArtifact	unsigned char (rmgQuestArtifactObject *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54b490: Retained one-wrapper quest-artifact worker, ret 4, selects/reserves an eligible artifact, constructs and places a temporary hut group through 0x54b300, and updates property references/masks/cursor on success. Failure removes the wrapper through 0x54bc50 and generates substitute treasure via 0x546190. Writable override 0x533a50 supplies its owner.
src/rmg.cpp	type_random_map_generator::placeKeyTentGuard	unsigned char (type_object *, int) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54b8c0: Retained tent/max-value guard placement, ret 8, reserves the tent color before constructing/filling a temporary group, adds its guard through 0x535110 and places through 0x54b300. Failure releases the color and each object reservation before deletion. Key-tent writable override calls it at 0x5338fb.
src/rmg.cpp	type_random_map_generator::removeObject	void (type_object *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54bc50: Retained one-object removal, ret 4, erases the generator registration, updates object-type counts and cell footprint flags/vectors using canonical prototype masks. It preserves the retail null-iterator tests and leaves deletion to the caller. Key-tent and quest-artifact fallback paths retain this shared member.
src/rmg.cpp	TRandomMapRequest::TRandomMapRequest	void (int, int, int) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54bf00: Retained request constructor takes width/height/levels, ret 12. It stores them at +0x28/+0x2c/+0x30, sets human counts 2/2, computer counts 0/8, version 2, strength 0 and water 3, then clears eight human-seat bytes and fills eight town choices with -1. Lobby construction calls it at 0x5862e8.
src/rmg.cpp	TRandomMapRequest::generateToFile	int (TAbstractFile *, void *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54bf60: Retained request worker takes stream/progress pointers, ret 8. It constructs an eleven-argument 0x14e0-byte generator through 0x537b10, copies eight human-seat/town selections, calls generate 0x549930 and writeMap 0x54abf0, then destroys through 0x537df0. Generation/write failures return distinct 3/2 codes.
src/rmg.cpp	TRandomMapRequest::generate	int (const char *, void *) __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x54c090: Retained filename/progress wrapper, ret 8, constructs a TGzFile through 0x4d6c50, calls generateToFile 0x54bf60 and destroys the stream through 0x4d6d60 before returning. Its exception continuation returns the file-open failure code; lobby call 0x586422 identifies this request boundary.
src/rmg.cpp	TRmgVoronoi::buildVertices	void () __attribute__((thiscall))	Complete-only RMG driver/support, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5fdb40: Retained nullary Voronoi vertex pass visits uncomputed interior half-edges, computes an integer circumcenter and shares it with all three incident half-edges. It retains point subtraction 0x5fdd40 and vector multiply/divide/add plus point translation 0x5fdcd0/0x5fdcf0/0x5fdcb0/0x5fdd20. Boundary coordination calls it at 0x53e587.
include/rmg.h	TRmgVector::TRmgVector	void () __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Empty default construction permits the uninitialized displacement local filled on each branch in island/junction geometry (0x53cd30 and 0x5443a0), alongside the two-integer constructor used by retained arithmetic. It writes no fields; no standalone default-constructor address is asserted.
include/rmg.h	TRmgVector::TRmgVector	void (int, int) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Retained vector addition/multiply/divide 0x5fdcb0/0x5fdcd0/0x5fdcf0 and free point subtraction 0x5fdd40 return two separately computed signed components through a hidden result pointer. This constructor is the common value construction; it has no separately claimed retail body.
include/rmg.h	TRmgCoordinatePoint::TRmgCoordinatePoint<Coordinate>	void () __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Default grid values are filled fieldwise before use in line refresh 0x4f9f00 and terrain diagonals 0x5b6ba0/0x5b6e00. The retained reference/copy constructors suppress an implicit default declaration, so the empty overload preserves those no-initialization sites without claiming a standalone body. Generic coordinate ownership is a Complete/x86 inference: the unsigned specialization preserves the retained constructor/comparator ABI and restores the tree insertion exception frame without inline or throw specifications.
include/rmg.h	TRmgCoordinatePoint::TRmgCoordinatePoint<Coordinate>	void (const Coordinate &, const Coordinate &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Explicit two-reference constructor retains 0x5b76b0/0x18: ret 8, dereference each argument pointer and store the corresponding grid component. RepairTerrainPoint retains this boundary. Its VA now belongs to this actual header definition, replacing the former generic CLASS_CTOR annotation in rmg_terrain.cpp. Generic coordinate ownership is a Complete/x86 inference: the unsigned specialization preserves the retained constructor/comparator ABI and restores the tree insertion exception frame without inline or throw specifications.
include/rmg.h	type_object::isPlacementTouched	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Placement scorer 0x536bc0 tests object bytes +0x16/+0x18/+0x17 before updating placement marks and again at 0x537068..0x53707b before inserting a newly touched object. This shared byte predicate owns that recurring three-flag query; the helper spelling and expansion boundary are inferred.
include/rmg.h	TRmgMapItem::hasRiver	bool () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Object-bound river search 0x548500 reads cell +0x28 bit 29 after frontier insertion and on its terminal decision. These shr/low-byte tests recover the boolean query separately from signed river-kind extraction. No retained standalone accessor is asserted.
include/rmg.h	TRmgMapItem::isRiverTarget	bool () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Coast-bound river search extracts cell +0x28 bit 30 at 0x549262/0x5492ac and tests CL bit zero. The repeated narrow predicate supports this boolean accessor; the original source spelling and inline qualification are unavailable.
include/rmg.h	TRmgMapItem::isImpassable	bool () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Coast-bound river search 0x548df0 applies the cell +0x28 impassable-bit veto through a shifted low-byte test before relaxing movement cost. The boolean query preserves the narrow boundary alongside the river-target query; no standalone body is claimed.
include/rmg.h	TRmgMapItem::isZoneBoundary	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Zone-terrain painting 0x53e6a0 extracts cell +0x28 bit 28 then tests the byte when deciding which owned cells to paint. Island filling also queries the boundary. The unsigned-char accessor is inferred from that truncation, with the direct-field negative control documented in rmg.h.
include/rmg.h	TRmgMapItem::isRoadEntrance	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Connected-area test 0x531170 extracts +0x28 bit 22 at 0x531231/0x531255 and tests CL. Placement tests 0x5318b0 and 0x531cf0 repeat the narrow query. This shared unsigned-char accessor owns the operation; direct dword-mask conditions are documented negative controls.
include/rmg.h	TRmgMapItem::hasSubterraneanGate	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Connected-area test extracts +0x28 bit 27 at 0x53126c and tests CL, while the adjacent road-passable condition tests the full dword. Treasure-group fit repeats the byte gate at 0x546ea3/0x546ea6. This distinct narrow query supports the shared inferred accessor.
include/rmg.h	TRmgMapItem::hasBorderObject	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Water-border repair 0x53fe30 shifts +0x28 bit 26 and tests BL, then checks road-passable through the full dword at 0x53fe38. Border and group-placement callers reuse this narrow query; the source comment records the direct-condition control.
include/rmg.h	TRmgMapItem::isPlacementOutline	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Treasure-group fit 0x546ed5/0x546ed8 extracts +0x28 bit 23 and tests AL after independent gate/road/entrance decisions. This unsigned-char accessor models that narrow value boundary; no retained separate body is asserted.
include/rmg_terrain.h	rmgTerrainTile::operator=	rmgTerrainTile &(const rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Retained output-reference adapter wrapper 0x55f350 reads a twelve-byte tile return and assigns only its two dwords plus flip bytes at 0x55f372..0x55f37a. The explicit assignment owns these four fields and leaves natural trailing padding untouched. An implicit block copy would not express the same byte ownership; the tile copy constructor remains implicit.
src/rmg.cpp	TRmgZone::getLevelPosition	TRmgMapPosition () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. FilterZonePositions 0x53b33f..0x53b350 copies the zone +0x10 three-dword coordinate before selecting its level, including x/y stack stores. Its later bounds pass repeats whole-value extraction. This ordinary value accessor owns the recurring copy, distinct from a direct z field read.
src/rmg.cpp	TRmgZone::setLevelPosition	void (TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Candidate filtering 0x53b44e..0x53b46a loads all three source coordinates before writing zone +0x10/+0x14/+0x18. Both connection-ranking passes repeat the setter. Preserve the ordinary by-value boundary and the documented direct-assignment control; no standalone address is asserted.
src/rmg.cpp	type_object::getPosition	TRmgMapPosition () __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Shipyard probing 0x541ad0 snapshots all three object coordinates before trying the water offsets. Treasure-group commit/fit 0x5469b0/0x546c70 repeat whole object-position extraction before translation. This ordinary accessor owns the recurring value copy; source name and helper boundary are inferred.
src/rmg.cpp	readRmgTemplateConnections	void (const TSpreadsheetResource *, TRmgTemplate *, int, int, int, int) __attribute__((fastcall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. LoadTemplates 0x537ff0 captures human/computer counts before its connection-row pass. The pass resolves two zones through 0x5330a0, parses fields 76..84, checks four player limits and performs paired connection insertions at 0x53833e/0x538354. The ordinary helper preserves this bounded pass and its captured inputs; its spelling/boundary are inferred, not a separate retained symbol.
src/rmg.cpp	hasRmgTemplatePlayerSlots	bool (TRmgTemplate *, int, int) __attribute__((fastcall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. LoadTemplates 0x538374..0x5383fb captures the player counts again, counts human-kind slots, rejects an insufficient first count, adds computer-kind slots, then materializes and tests the final boolean before accepting/deleting the template. This ordinary predicate preserves those pass-local values and the shared result boundary; no retained symbol is claimed.
src/rmg.cpp	type_random_map_generator::countPlacedZoneConnections	int (TRmgZone *) __attribute__((thiscall)) const	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. FilterZonePositions expands this same connection-count pass twice: the first at 0x53b46d..0x53b4de walks the slot connection vector, bounds destination indices and calls canConnect 0x532bd0, then returns the local count to the ranking decision. The second pass removes inferior candidates. Keep one ordinary helper and the documented negative controls.
src/rmg.cpp	insertRmgWorkItem	void (std::vector<TRmgZone *> &, std::vector<int> &, TRmgZone *, int) __attribute__((fastcall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Zone-distance propagation 0x53d8e0 expands descending binary search at 0x53da1b, inserts the cost before the corresponding zone pointer, and separately snapshots the pointer argument through 0x53da6f. This ordinary overload owns paired-worklist insertion; it is distinct from the retained position/cost overload and the zone-only overload.
src/rmg.cpp	TRmgTownSlot::findConnection	TRmgZoneConnection *(int) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Water-border repair 0x53fe7a searches the slot connection vector for the destination zone index and returns an element pointer or null. The caller still tests that pointer on the found arm before changing connection flags. Obstacle-clearance expansion also searches connections. Preserve this ordinary pointer-return boundary, not a boolean search.
src/rmg.cpp	TRmgMapPosition::operator+=	TRmgMapPosition &(const TPoint &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. River-coast targeting 0x548a40 repeatedly advances its three-dword point using a two-dword cardinal direction while preserving level; these compound updates are distinct from the retained three-integer constructor 0x5355c0 used for value addition. The ordinary reference-returning member owns that recurring planar operation; no standalone address or DC spelling is asserted.
src/rmg.cpp	TRmgMapPosition::operator-=	TRmgMapPosition &(const TPoint &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Shipyard connection 0x541ad0 copies the selected three-dword position, subtracts the prototype trigger x/y, then inserts that entrance into road targets while retaining the copied level. Its source comment records the reference-consumption control. This ordinary member owns the two-coordinate subtraction and returns the same position.
src/rmg.cpp	type_random_map_generator::placeGuard	void (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Ground connection 0x541140, shipyard 0x541ad0, subterranean gate 0x542080 and monolith 0x542ce0 repeat cell lookup, owning-zone selection, empty-object test, guard creation and conditional addObject. The position value survives the nested calls. One ordinary overload owns the shared operation; source comments retain the flattening controls and distinguish this inferred boundary from retained createGuard.
src/rmg.cpp	type_random_map_generator::resetMovementCosts	void () __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Road and both river searches repeat reset construction (-1,-1,-1), map-origin access and a width*height*levels cell walk. Object-bound search 0x54852f/0x54853d retains the constructor and origin accessor, then 0x548563..0x548597 writes packed cost 0x7d00 and all three predecessor fields at stride 0x30. This ordinary helper owns the recurring whole-map reset, distinct from the per-cell resetMovement member.
src/rmg.cpp	insertRmgWorkItem	void (std::vector<TRmgZone *> &, TRmgZone *) __attribute__((fastcall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Quest-distance propagation 0x54b294..0x54b2bb expands descending binary search using zone priority +0x40, preserves the candidate zone pointer in a separate local and performs one-element pointer-vector insertion. This ordinary overload owns zone-only priority insertion; it does not replace the separate parallel-cost overload.
src/rmg_terrain.cpp	TRmgLinePainterTile::TRmgLinePainterTile	void (TRmgLinePainterInterface *, const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Retained interface at 0x4fa050 builds a twelve-byte proxy containing the painter pointer and copied x/y at 0x4fa062..0x4fa067. Refresh 0x4f9f0d..0x4f9f1b and line paintPoint 0x4fa3ce..0x4fa3db expand the same construction. This ordinary constructor supplies one canonical proxy body; no separate constructor address is claimed.
src/rmg_terrain.cpp	TRmgLinePainterTile::getLand	int () __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Refresh 0x4f9f23 queries proxy painter slot 5 with the address of its copied coordinate. It repeats after retained at 0x4fa050 at 0x4f9f8b..0x4f9f93; clear rectangle 0x4fa0bb and line paintPoint 0x4fa3e7 use the same query. Preserve the ordinary proxy method and documented caller controls.
src/rmg_terrain.cpp	TRmgLinePainterTile::getTile	void (rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Refresh reloads proxy painter at 0x4f9fdd, supplies output tile and copied coordinate, then invokes slot 4 at 0x4f9fea. This ordinary output-reference proxy method owns that operation; the underlying slot ABI is fixed independently by painter vtables.
src/rmg_terrain.cpp	TRmgLinePainterTile::setTile	void (const rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Refresh invokes proxy painter slot 1 at 0x4fa03c after modifying frame/flip fields. Clear rectangle repeats slot 1 with a zero tile at 0x4fa0dd. Both pass the proxy coordinate plus tile reference, supporting one ordinary proxy write method.
src/rmg_terrain.cpp	TRmgLinePainterTile::isBlocked	unsigned char () __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Line paintPoint calls proxy painter slot 3 at 0x4fa400 then tests AL at 0x4fa403. The underlying virtual returns int, while this unsigned-char proxy query preserves the observed low-byte veto and polarity; no standalone body is asserted.
src/rmg_terrain.cpp	TRmgLinePainterTile::setOverlay	void (int) __attribute__((thiscall))	Complete-only RMG; no corresponding RMG types/procedures/compiland in the full DC CodeView corpus. Names and original source-file attribution remain provisional retail inferences. Line paintPoint reloads the proxy painter and copied coordinate, supplies the desired line type and calls slot 2 at 0x4fa43e. This ordinary proxy method owns the overlay write using the same proxy state as the terrain queries.
src/rmg.cpp	initializeRmgZoneDistances	void (type_random_map_generator *, int) __attribute__((fastcall))	Complete-only RMG source-boundary hypothesis from mainline 9ffdbd7b/8d262aaa: JoinExtraZones (0x53dad0) sizes signed-short distance rows, fills 32000 and clears original-zone diagonals. Exposing this ordinary operation recovers the retained vector<short>::resize at 0x54c1e0. The helper name and boundary remain inferred; source-family controls are documented beside its definition.
src/rmg.cpp	type_random_map_generator::setHumanPlayer	void (int) __attribute__((thiscall))	Complete-only RMG provisional setter; worker 0x54bf60 expands a store to generator human flags at +0xed8. The paired setter family in src/rmg.cpp recovers the worker instruction stream with ordinary methods and no pins. Original method name and source boundary are inferred, not Dreamcast-proven.
src/rmg.cpp	type_random_map_generator::setTownChoice	void (int, int) __attribute__((thiscall))	Complete-only RMG provisional setter; worker 0x54bf60 expands indexed stores to generator town choices at +0xf24. The paired setter family in src/rmg.cpp recovers the worker instruction stream with ordinary methods and no pins. Original method name and source boundary are inferred, not Dreamcast-proven.
src/rmg_support.cpp	isRmgPointRightOfEdge	int (TPoint, TRmgBoundaryVertex *) __attribute__((fastcall))	Complete-only RMG provisional shared edge predicate used by locate (0x5fd6b0) and addSite (0x5fd790). Integer by-value point, edge twin and the canonical orientation operation reproduce all 215 retained locate bytes without pins. Graphics Gems RightOf is only a boundary hypothesis; original helper name/inline status are not proven. See source-family evidence beside the definition.
src/victor.cpp	victorAllocateImage	int (imgdes *, int, int, int, unsigned int)	Windows Victor library worker at 0x6035c0; allocimage (0x603590) forwards four arguments plus global mode 0x6abaa4 via cdecl. Retail imgdes layout and Win32 allocation/cleanup establish this retained vendor boundary; no Dreamcast Windows implementation. Private name and grouping filename remain provisional.
src/victor.cpp	pcxinfo	int (const char *, PcxData *) __attribute__((stdcall))	Windows Victor PCX API at 0x6042a0, stdcall ret 8; PCX importers and loadpcx establish its boundary. Dreamcast has only the public API stub. Retail OpenFile/header decoding/output layout establishes the Windows implementation; grouping filename is provisional.
src/victor.cpp	victorReadPcxPalette	int (const char *, RGBQUAD *) __attribute__((stdcall))	Windows Victor retained palette reader at 0x6043d0, called by loadpcx. Retail PCX marker/seek operations and paired RGB output establish the function boundary; stdcall ret 8. No Dreamcast vendor body; private name and grouping filename remain provisional.
src/victor.cpp	victorInsertBits	void (unsigned char *, const unsigned char *, int, int) __attribute__((stdcall))	Windows Victor retained bit-range insertion at 0x604720, called by flipimage with destination/source/offset/count; stdcall ret 16. Retail mask tables at 0x644120/0x644128 corroborate the operation. No Dreamcast vendor implementation; private name and grouping filename are provisional.
src/victor.cpp	victorExtractBits	void (unsigned char *, const unsigned char *, int, int) __attribute__((stdcall))	Windows Victor retained bit-range extraction at 0x6047b0, called by flipimage with destination/source/offset/count; stdcall ret 16. Paired insertion and retail trailing-bit table establish the vendor boundary. No Dreamcast vendor implementation; private name and grouping filename are provisional.
src/victor_flip.cpp	flipimage	int (imgdes *, imgdes *) __attribute__((stdcall))	Windows Victor public API at 0x603b20, stdcall ret 8; PCX importers and paired validation/dimension/bit-range calls establish the vendor boundary. Dreamcast provides only an API stub. Provisional caller TU preserves retail retained calls absent when all vendor bodies share /Ob2 visibility; see src/victor_flip.cpp.
