# Reviewed Windows-only interfaces requiring individual source review.
# Whole Windows-only modules and libraries live in win_only_modules.tsv.
file	function	signature	reason
src/seerhut.cpp	TSeerHut::read	void (TAbstractFile *) __attribute__((thiscall))	Complete quest/reward revision: the full DC type/procedure/member corpus has the older TSeerHut/TSeerData interface, but no corresponding TQuestGuard, polymorphic type_quest, separate TSeerReward or matching new method. Current new names are retail roles unless the source cites independent naming evidence. Retail 0x574610: Retained one-stream seer map reader, ret 4. The RoE arm converts a signed artifact id into an artifact quest with randomized text; newer formats call createQuest with flag one and map-load slot 12. It reads type-dependent reward widths, then chooses/registers a seer name. This map API is distinct from the existing DC-named savegame load method.
src/seerhuttext.cpp	loadSeerHutTextColumn	void (TSpreadsheetResource *, TSeerHutTextColumn *, int) __attribute__((fastcall))	Complete quest/reward revision: the full DC type/procedure/member corpus has the older TSeerHut/TSeerData interface, but no corresponding TQuestGuard, polymorphic type_quest, separate TSeerReward or matching new method. Current new names are retail roles unless the source cites independent naming evidence. Retail 0x56c120: Retained fastcall sheet/column/column-index loader, ret 4. It reads name row 1, nine groups of five quest strings at stride 0x50 and completion row 47 into a 0x340-byte column record. Complete InitializeSeerHutText retains this helper for the revised tables. The current seerhuttext.cpp owner name is provisional; neighboring RVAs do not prove an original compiland.
src/seerhuttext.cpp	joinTextList	std::string (const std::vector<std::string> &) __attribute__((fastcall))	Complete quest/reward revision: the full DC type/procedure/member corpus has the older TSeerHut/TSeerData interface, but no corresponding TQuestGuard, polymorphic type_quest, separate TSeerReward or matching new method. Current new names are retail roles unless the source cites independent naming evidence. Retail 0x56c960: Retained fastcall string-vector joiner receives hidden result and vector reference in registers. It appends comma-space 0x66032c between ordinary entries and localized general text 142 before the final entry, then copies the accumulated string to the return object. Complete multi-requirement quest descriptions retain this helper; source filename/name remain provisional.
src/game.cpp	HeroExtra::heroExtraFn004B8450	void (int) __attribute__((thiscall))	Complete game extension, retail 0x4b8450: DC HeroExtra is the older 192-byte record and declares only its default constructor. Complete retains this separate one-id reset, ret 4, called by SetupOrigData: owner -1, id +4, object reference zero, packed location at +0x301, then custom-data flags and the added name/sex/spell/primary-skill fields. Its receiver and full 0x334 layout establish a new method; the ordinal name remains provisional.
src/game.cpp	readHeroId	int (TAbstractFile *, int) __attribute__((fastcall))	Complete game extension, retail 0x4ba1c0: No matching helper in the full DC procedure/member corpus. Retained fastcall map-id decoder takes stream/version in ECX/EDX, reads one byte into a dword buffer, masks 0xff, maps 0xff to -1 and remaps 0x80/0x81 to 0x92/0x9c only for map version 14. ReadHeroData keeps the call and the player-slot reader expands the same body at 0x4c40bf and 0x4c4111. One ordinary canonical definition now serves both; the former forced-inline duplicate was removed. Current name is a retail role.
src/game.cpp	loadHeroId	int (TAbstractFile *, int) __attribute__((fastcall))	Complete game extension, retail 0x4ba210: No matching helper in the full DC procedure/member corpus. Retained fastcall save-id decoder has the map decoder's byte/sentinel/remap operations but tests saveVersion <25. PlayerData::load expands the same remap; other saved object readers retain calls. This is a real format-specific twin of 0x4ba1c0, while the former loadSavedHeroId duplicate had no separate identity. Current name is a retail role.
src/game.cpp	playerData::hasGivenArtifact	bool (int) __attribute__((thiscall))	Complete game extension, retail 0x4bacb0: DC playerData exposes NumOfGivenArtifact, but no corresponding early-exit existence query. This retained one-artifact member, ret 4, walks owned heroes then nonnegative town garrison heroes, calling IsWieldingArtifact 0x4d91f0 and returning true immediately. Complete terrain setup uses this separate query for the Angelic Alliance. It is not the older count-returning method.
src/game.cpp	game::readMapHeroSetups	void (TAbstractFile *, int) __attribute__((thiscall))	Complete game extension, retail 0x4c2ce0: The older DC HeroExtra has no Complete per-hero customization interface. Retained game member takes stream/version, ret 8, and walks all 156 records at 0x334 stride. Each present setup reads optional experience, skills, nineteen artifacts/backpack, name, sex, nine-byte spell mask and four primary skills. LoadMap retains this separate helper; the new record fields and loop establish Complete ownership. Current method name is provisional.
src/game.cpp	CMapHeaderData::TPlayerSlotAttributes::readMapPlayerSlot	void (TAbstractFile *, int) __attribute__((thiscall))	Complete game extension, retail 0x4c3ef0: DC TPlayerSlotAttributes is a 40-byte record with only its constructor; NewSMapHeader::Read owns the older player-field parsing. Complete retains a separate stream/version reader with a 0x44-byte slot receiver and ret 8. It handles widened alignment/main-town fields, expands readHeroId twice at 0x4c40bf/0x4c4111, copies the custom name and rebuilds the slot hero vector. NewSMapHeader::Read supplies the slot address, proving the extracted member ownership rather than a free reader. Current new method name is provisional.
src/game.cpp	type_map_hero_info::type_map_hero_info	void (int, std::string, std::bitset<8>) __attribute__((thiscall))	Complete game extension, retail 0x4c4cc0: No type_map_hero_info class or constructor in the full DC type/procedure corpus; the Complete map customization record is new. Retained constructor receives portrait, a by-value 16-byte string and four-byte bitset, ret 0x18. It stores portrait +0, copy-constructs name +4, stores the player mask +0x14, then destroys the incoming string. NewSMapHeader map insertions retain this constructor. The 24-byte layout and owning record are independently established; type spelling is provisional.
src/game.cpp	game::applyMapHeaderAvailability	void () __attribute__((thiscall))	Complete game extension, retail 0x4c4e30: No corresponding game method in DC. Retained nullary member normalizes the Complete 156-bit header hero mask into availability bytes, then copies nondefault per-player masks from the added hero customization map into heroPoolMap. It finally reserves the artifact for victory kinds 0/10. New-map initialization calls this distinct post-header step; its field layout is absent from the older DC header. Current name is a retail role.
src/game.cpp	game::recordMonsterIdentifier	void (int, type_point) __attribute__((thiscall))	Complete game extension, retail 0x4ced40: No corresponding method or quest-monster identifier vector in the older DC game layout. Retained game member, ret 8, receives identifier and packed type_point, builds their eight-byte pair and appends it to the final vector at game+0x4e7bc. ReadMonsterData supplies the two arguments at the new quest-identifier field. Its paired lookup 0x4cef10 proves the record order; method name is a retail role.
src/game.cpp	game::gameFn004CEF10	type_point (int) __attribute__((thiscall))	Complete game extension, retail 0x4cef10: No corresponding method or quest-monster identifier vector in the older DC game layout. Retained lookup takes identifier plus the hidden four-byte point result, ret 8, and scans the game+0x4e7bc vector backward by eight bytes, returning the most recent matching point or the packed all-minus-one sentinel. Complete quest-monster setup 0x56ef20 calls it. The reverse scan and hidden result distinguish it from ordinary map location getters; ordinal spelling remains provisional.
include/bitset_iterator.h	bitset_iterator::bitset_iterator<N>	void () __attribute__((thiscall))	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The GetRandomMonster expansion first initializes the iterator offset to zero at 0x4c92ed before assigning its begin state; the source default constructor initializes the two-word empty iterator. No retained constructor body is asserted.
include/bitset_iterator.h	bitset_iterator::bitset_iterator<N>	void (std::bitset<N> &, size_t) __attribute__((thiscall))	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The same expansion stores the local bitset pointer at 0x4c92f5 and first position 118 at 0x4c92f8, with the end position 145 used at 0x4c9305. Legacy bitset copies use the same pointer/position adapter across different bitset widths.
include/bitset_iterator.h	bitset_iterator::operator++	bitset_iterator<N> &() __attribute__((thiscall))	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. GetRandomMonster increments the position word at 0x4c9327 after assigning through the bit proxy; its bitset pointer remains unchanged. The range-copy callers similarly advance positions without advancing the owner.
include/bitset_iterator.h	bitset_iterator::operator!=	bool (const bitset_iterator<N> &) __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. GetRandomMonster compares owner pointers at 0x4c9301 and, only when equal, the absolute position against 145 at 0x4c9305. This is the two-field iterator comparison, not a pointer walk through bitset backing words.
include/bitset_iterator.h	bitset_iterator::operator*	typename std::bitset<N>::reference () __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. Retained 20-byte members 0x48eb40 and 0x4d4ca0 return a bitset reference by copying owner and position to the hidden result. ScenarioStruct::read uses the 144-bit instance; GetRandomMonster calls the 145-bit instance at 0x4c931b. Both VA/instance pairs now annotate one written generic header definition; neither is compiler-generated.
include/const_bitset_iterator.h	TConstBitsetIterator::TConstBitsetIterator<N>	void (const std::bitset<N> &, size_t) __attribute__((thiscall))	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The Complete combination pass in InitializeArtifactTraits initializes a component-bitset owner and zero offset at 0x44d046..0x44d057, then uses end offset 144. Its owner-plus-offset range representation agrees with the mutable adapter but refers to the const recipe.
include/const_bitset_iterator.h	TConstBitsetIterator::operator*	bool () __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The combination search passes offset ESI and owner EBX to bitset<144>::test at 0x44d06f..0x44d072, returning the bool tested at 0x44d077. It reads a value and does not construct the mutable proxy returned by bitset_iterator.
include/const_bitset_iterator.h	TConstBitsetIterator::operator++	TConstBitsetIterator<N> &() __attribute__((thiscall))	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The combination search advances ESI at 0x44d07e and the outer accumulation loop advances it again at 0x44d0ab, with the recipe owner unchanged.
include/const_bitset_iterator.h	TConstBitsetIterator::operator!=	bool (const TConstBitsetIterator<N> &) __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The combination pass compares both owner and end offset at 0x44d063/0x44d067 and again at 0x44d084/0x44d08b after the search. Both comparisons belong to the same const iterator interface.
include/const_bitset_iterator.h	TConstBitsetIterator::position	size_t () __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. The found absolute offset is copied at 0x44d086 and used as the artifact id at 0x44d096..0x44d0a0 before accumulating its cost. The source accessor exposes that offset from the iterator; no standalone accessor address is asserted.
include/const_bitset_iterator.h	TBitIsSet::operator()	bool (bool) __attribute__((thiscall)) const	Complete bitset traversal: no matching adapter/predicate class or procedure in the pinned DC corpus. The PC Dinkumware bitset has no iterator API; these provisional adapter names/header filenames express the independently proven retail traversal interface, not recovered DC ownership. InitializeArtifactTraits searches the const recipe with a bool predicate: after bitset::test 0x44d072, retail tests AL for nonzero at 0x44d077 and stops on true. This identity predicate expresses that find_if condition; a find(true) negative control instead compared AL with 1. No retained predicate address is asserted.
src/townmgr.cpp	type_university::initializeMagicSkills	type_university *() __attribute__((thiscall))	Complete Conflux initializer at retail 0x5d2d80 has no DC member counterpart: DC type_university is a plain sixteen-byte skills aggregate. Retail receives the record in ECX, returns it in EAX, and writes Fire/Air/Water/Earth IDs 14/15/16/17. Three Conflux AI sites call it; townManager::doUniversity expands it. Generic map university construction does not perform these stores. The behavioral name is provisional; a void-return control loses the initial mov eax,ecx and changes the store operands.
src/townmgr.cpp	townManager::doUniversity	void () __attribute__((thiscall))	Complete town extension, retail 0x5d2da0: No corresponding townManager member in the full DC declaration/procedure corpus. Complete adds Conflux and its town university. Main retains this member call at 0x5d3af1. The body selects a visiting or garrison hero, shows building 21 information using a scoped string if neither is available, otherwise constructs a four-school university and its modal type_university_window at 0x5ef500. The new town context distinguishes it from the older adventure-map university interaction.
include/exceptions.h	TDebugBreak::TDebugBreak	void () __attribute__((thiscall))	Complete RTTI identifies this empty exception base at TRuntimeError+0x1d; no class or procedure counterpart occurs in DC. The default construction calls the folded empty constructor 0x524360 at 0x514dbd and 0x41b62a, while the message construction 0x49a0c0 elides it. One empty default body in the reconstructed shared exception header serves those consumers; the unsupported message overload was removed. The folded address remains claimed by its independently proven philAI representative, so this adds no duplicate VA.
src/hero.cpp	hero::initialize	void (const HeroExtra *) __attribute__((thiscall))	Changed source owner and interface: DC initialize_hero(hero*,const HeroExtra*) game.cpp:9912 at0xb6c84 applies location, owner, ID, custom skills/army/artifacts and refreshes experience/mana/mobility. Complete0x4d8b30 owns the same operation as hero::initialize(const HeroExtra*), thiscall ret4, called twice by processOnMapHeroes0x4cae10. The expanded0x334-byte HeroExtra also supplies primary skills, spells, custom name and sex; old fixed campaign-trait carryover moved to SCampaign. Preserve the ordinary member and its Original bridge; do not duplicate the old free helper.
src/hero.cpp	hero::heroFn004D8F70	const char *() __attribute__((thiscall))	Complete hero extension, retail 0x4d8f70: No corresponding class-name query in the complete DC hero procedure/member corpus. This separate nullary member returns the class-name field from the 64-byte trait row, with the Complete campaign 15/hero 27 override from general text 736. Receiver+0x1a and +0x30 and its bare return distinguish it from GetSpecificAbilityText/Short. The ordinal name is provisional.
src/hero.cpp	hero::heroFn004D8FB0	const char *() __attribute__((thiscall))	Complete hero extension, retail 0x4d8fb0: No corresponding display-name query in the complete DC hero procedure/member corpus. This separate nullary member handles the added custom-name string at +0x3da, the campaign-specific portrait override, and replacement of unchanged default names through the shared table. The expanded hero fields and string fallback establish the new API; ordinal spelling is provisional.
src/hero.cpp	hero::heroFn004E2550	unsigned char (long, long) __attribute__((thiscall))	Complete hero extension, retail 0x4e2550: No corresponding fit-capacity query in DC hero declarations/procedures. Complete adds combination artifacts and nineteen equipped slots. This two-long member, ret 8, tests a candidate artifact/slot (or all slots for -1), the version gate on slot 18, slot-class occupancy and all constituent classes in the 144-bit combination recipe. The byte counts at hero+0x1c5 and the 19-bit slot masks distinguish this new query from the retained equip/remove methods. Name is provisional.
src/hero.cpp	hero::heroFn004E2840	unsigned char (long, long) __attribute__((thiscall))	Complete hero extension, retail 0x4e2840: No corresponding reversible fit-at-occupied-slot query in DC hero declarations/procedures. Retained two-long member, ret 8, verifies the physical slot mask, then delegates to 0x4e2550; for an occupied slot it saves/removes the record and restores it after both normal completion and catch-all/rethrow. The 0x4e29dc funclet and parent EH states prove this separate Complete combination-artifact operation. Name is provisional.
src/hero.cpp	hero::getNecromancyCreature	TCreatureType () __attribute__((thiscall))	Complete hero extension, retail 0x4e3c60: DC provides the necromancy factor but no creature-kind selector. Complete adds the Cloak of the Undead King (artifact 0x82); this retained nullary hero member tests it through IsWieldingArtifact semantics and returns Skeleton/Walking Dead/Wight/Lich according to the +0xd5 mastery byte. The ai_combat create_skeletons caller uses this value separately from the factor. Existing descriptive name remains provisional.
src/hero.cpp	hero::heroFn004E4EC0	TAdventureObjectType () __attribute__((thiscall))	Complete hero extension, retail 0x4e4ec0: No matching ground-object-kind query in the DC hero API. This nullary member packs the hero location, returns NOTHING for the all-minus-one point, otherwise calls NewmapCell::GetSpecialTerrain 0x4fce20 at the selected 38-byte map cell. The separately retained 0x4e4fa0 corresponds to DC get_special_terrain and returns a magic-terrain category through a different cell accessor. These two distinct return domains prevent borrowing that older identity. Current name is provisional.
src/hero.cpp	hero::heroFn004E6120	void (int, TCreatureTypeTraits *) __attribute__((thiscall)) const	Complete hero extension, retail 0x4e6120: No DC hero member takes a creature id plus mutable TCreatureTypeTraits*. Retained const member, ret 8, adds primary skills, specialty attack/defense/damage/speed and artifact hit-point/speed bonuses to the caller-owned 116-byte trait row. Army supplies its embedded row at +0x74. DC reset_artifacts has a different nullary record-reset body; its adjacent source order does not identify this member. The two flat specialty additions now remain in their switch arms, without the unsupported compiler-budget helper. Name is provisional.
src/command.cpp	combatManager::checkSetMouseDirection	unsigned char (int, int, int) __attribute__((thiscall))	Complete changes the return interface of the DC declaration: LF_MFUNCTION 0x1fd5/0x4c8e returns void for CheckSetMouseDirection(int,int,int), with no procedure or inline source row. Retail 0x474a00 is a separate ret-12 body in the command band, returning AL=0 for quick/computer action or an unchanged frame and AL=1 after SetPointer at 0x474b8b. ProcessCombatMsg consumes the byte as pointerChanged at both attack-cursor sites. Its combatManager receiver and direction/frame fields prove class ownership; the retained Windows band supplies command.cpp placement without inventing a DC header definition.
src/singleselectionwindow.cpp	CHostWaitDlg::wait	void (unsigned long, const char *) __attribute__((thiscall))	Complete widens the existing DC Wait(unsigned long) interface with caller-selected text. DC 0x1476dc reads its fixed general-text index 534 (literal at text+0x147790) only after the GameTime/SRand and random-creature loop. Retail HandleNetMsg has two expansions: it loads text 731 at 0x588ea1 and 534 at 0x588f67 before storing forWho at +0x7c and before GameTime/SRand. Both then reject creature ids 54/55 and invoke the same virtual Setup/DoModal sequence on the 0x80-byte CHostWaitDlg. The differing text and earlier evaluation justify the extra formal; no new helper or extra field is introduced. The single definition remains in the DC-proven local class in singleselectionwindow.cpp.
src/advmgr.cpp	getArmyHelpText	std::string (const armyGroup *, unsigned char) __attribute__((fastcall))	Complete adventure help worker, retail 0x40abe0: no corresponding procedure or declaration in the DC corpus. Separate fastcall function returns std::string through a hidden result, consolidates seven army slots using Initialize/Add (0x40ac0b/0x40ac13/0x40ac2e), then formats either every stack or a mixed-army summary. The source armyGroup pointer and showFullList byte are distinct from DC get_creature_bank_help_text, which owns a six-argument object-specific caller. Both mine and bank help use this added shared worker; the provisional name remains descriptive.
src/advmgr.cpp	advmgrFn0040D670	void (char *, NewmapCell *, long, const char *, unsigned char) __attribute__((fastcall))	Complete mine help worker, retail 0x40d670: no mine-help counterpart in the DC procedure/declaration corpus. Five-argument fastcall body, ret 12, indexes the mine record from NewmapCell extra info and selects abandoned/type description, owner color, allied resource disclosure and guard text. The guarded call to 0x40abe0 at 0x40d857 proves its army-help dependency. DC get_creature_bank_help_text has a separate bank-kind argument and its own retained counterpart; it cannot identify this mine operation. Ordinal name remains provisional.
src/army.cpp	army::computeAttackerBonus	int (int, unsigned char, army *, unsigned char, long) __attribute__((thiscall)) const	Complete splits the arithmetic from DC army::ComputeAttackerDamageBonuses (0x4868c). Retail 0x443320 is a separate five-argument const member, ret 20, called by both 0x443840 and 0x443e30. It retains adjusted attack/defense, offense/archery and Bless factors; 0x443840 retains the original damage-bonus identity and its ballista/death-blow announcements, matching the DC adjust_damage call edge. No second numerical worker occurs in the DC member/procedure corpus. The added member name is provisional; source calls to canonical is_natural_enemy remain intact.
src/army.cpp	army::getEstimatedDamage	long (const army *, long, unsigned char, long) __attribute__((thiscall)) const	Complete numeric damage estimate, retail 0x443e30: no matching army member in the DC declaration/procedure corpus. Const member with target, amount, ranged and distance formals, ret 16, calls the added 0x443320 and the existing reduction members, then clamps the result to one. The similar DC drawing.cpp get_estimated_damage at 0x833b4 returns std::string and takes attacker plus target; its retained drawing counterpart formats UI text. It is not the owner or signature of this arithmetic API used by tactical AI.
src/army.cpp	army::faerieDragonSpell	void () __attribute__((thiscall))	Complete creature extension, retail 0x447510: DC army declarations/procedures have no Faerie Dragon spell-selection member. This retained nullary member is called by SetNextArmy at 0x46553e, weights the added spell-pair table with rand, writes the selected spell on the army and formats the explicit ready-to-cast message. The added Faerie Dragon data and selection state establish the new operation independently of the provisional descriptive name.
src/army.cpp	spellIsValidOnTarget	unsigned char (int, const army *) __attribute__((fastcall))	Complete shared spell-validity worker, retail 0x447a80: two fastcall register formals and bare return establish a free function. DC is_valid_caliph_spell at 0x4c210 has the retained wrapper counterpart 0x447eb0, which rejects nonpositive spell karma and tail-jumps to this new worker. Complete also calls the worker from can_cast_spell and twice from the added Enchanter spell selection at 0x447fe0. The common influence/immunity and per-spell usefulness checks are therefore a new retained boundary, not an alternative claim for the old caliph wrapper. Name is provisional.
src/army.cpp	army::unnamed447fe0	unsigned char () __attribute__((thiscall))	Complete Enchanter operation, retail 0x447fe0: no matching nullary member in DC army declarations/procedures. SetNextArmy calls it at 0x465519. It filters the added weighted spell table with two calls to 0x447a80, marks live unblocked Enchanter stacks (creature 0x88 at 0x4481b9), animates them and calls CastSpell at 0x448250 with expert mass-cast arguments. The creature-specific added behavior proves the separate member; its ordinal name is provisional.
src/army.cpp	army::getMirrorEffect	int () __attribute__((thiscall)) const	Complete Faerie Dragon query, retail 0x4487f0: no matching DC army member. Retained const nullary member reads active Magic Mirror influence/backlash and, for creature 0x86 at 0x448808, returns the greater of that value and the spell table innate bonus. This added creature-level calculation is distinct from combatManager::MirrorImage and the older spell-influence setters.
src/armygrp.cpp	armyGrpFn0044A460	const std::bitset<9> &() __attribute__((fastcall))	Complete alignment-set accessor, retail 0x44a460: no corresponding function in the DC procedure/declaration corpus. Separate bare-return body initializes bitset storage 0x693884 behind guard 0x69385c/atexit 0x44a4c0, then sets Castle/Rampart/Tower/Fortress/Stronghold bits 0,1,2,7,6 behind flag 0x693890 and returns the storage address. The same storage and initialization expand in GetMorale. The retained body and ordinary source call establish one shared accessor; ordinal name is provisional, and STLport absence alone is not the exemption evidence.
src/cmbtmgr.cpp	combatManager::unnamed464d40	unsigned char (army *) __attribute__((thiscall))	Complete Azure Dragon fear, retail 0x464d40: no matching DC combatManager member. NextArmy calls this one-army member; it exempts undead/Azure Dragon stacks, counts opposing creature 0x84, rolls rand modulo ten, sets the lost-turn attribute and uses Fear.wav with the combat message/effect/wait sequence. The added creature and its turn-start behavior distinguish it from the older morale helpers. Ordinal name remains provisional.
src/cmbtmgr.cpp	combatManager::unnamed464f50	unsigned char (const army *, const army *) __attribute__((thiscall))	Complete turn-order comparator, retail 0x464f50: no corresponding two-army member in the complete DC combatManager corpus. Ret 8 body compares the wait attribute, tower/catapult priority, GetSpeed (0x448cd0), second-phase direction, acting side and slot. NextArmy invokes the retained comparator; DC NextArmy owns its older turn-selection logic without this separate member boundary. Ordinal spelling is provisional.
src/cmbtmgr.cpp	combatManager::unnamed465f20	void () __attribute__((thiscall))	Complete tower AI worker, retail 0x465f20: no corresponding nullary member in DC combatManager declarations/procedures. It calls town::CalcNumLevelArchers 0x5bf4f0, halves the count unless the acting stack is on keep hex 0xfe, then invokes ChooseBallistaTarget 0x41e190 and writes next-action kind/target. It selects an AI order, while the distinct retained KeepAttack counterpart performs the attack. The ordinal member name is provisional.
src/cmbtmgr.cpp	combatManager::unnamed4693a0	void (int) __attribute__((thiscall))	Windows combat cheat worker, retail 0x4693a0: no corresponding member in the DC declaration/procedure corpus. Retained one-side member, ret 4, marks game and campaign cheat state, removes the highlighter and zeroes/processes every nonempty nontower stack on that side. The explicit cheat-state stores and ProcessDeath 0x444120 call establish this separate command helper. Name is provisional.
src/cmbtmgr.cpp	combatManager::checkRebirth	void () __attribute__((thiscall))	Complete Phoenix rebirth, retail 0x469440: no corresponding DC combatManager member. This nullary member visits both sides, selects dead eligible Phoenix stacks (creature 0x83 at 0x46947a), consumes their spell counter, derives a fifth of the original count with randomized remainder, then calls Resurrect 0x5a7560. The new Conflux creature mechanic establishes the retained boundary independently of the descriptive name.
src/cmbtmgr.cpp	combatManager::unnamed469e50	unsigned char (int, army *, unsigned char) __attribute__((thiscall))	Complete moat-damage worker, retail 0x469e50: no matching three-argument DC combatManager member. Body gates the later game version, live stack and IsInMoat; it reads town-specific damage, stops/restarts the walk sample, calls Damage and damage_message, then CheckRebirth 0x469440. The new manager-side obstacle dispatcher invokes it once per moat traversal. It is separate from DC army::check_obstacle_attacks and the retained IsInMoat query. Name is provisional.
src/cmbtmgr.cpp	combatManager::markTowerArmy	void (const army *) __attribute__((thiscall))	Complete tower-effect marker, retail 0x46a460: no matching DC combatManager declaration/procedure. Retained one-army member, ret 4, maps the three special tower hexes to the manager archer-effect slots, writing exactly one byte. Its 27 cross-TU callers and distinct 57-byte body prove a shared manager helper rather than three copied caller assignments. The descriptive name is provisional.
src/cmbtmgr.cpp	combatManager::markMovingArmy	void (army *) __attribute__((thiscall))	Complete obstacle traversal initialization, retail 0x46a520: no matching DC combatManager member. Retained ret-4 body clears 187 bytes at manager+0x14031, marks the stack primary hex and, when its wide attribute is set, marks GetSecondGridIndex 0x4466a0. The added per-traversal visited map is consumed by 0x46a570; it is not DC SetupAdjacencyArray or army::check_obstacle_attacks. Name is provisional.
src/cmbtmgr.cpp	combatManager::checkObstacleAttacks	unsigned char (army *, unsigned char) __attribute__((thiscall))	Complete manager-side obstacle dispatcher, retail 0x46a570: no corresponding army-pointer/byte member in the DC combatManager corpus. DC army::check_obstacle_attacks(unsigned char), 0x47270, keeps its army.cpp counterpart, which forwards to this new retained ret-8 member. The body marks manager+0x14031 visited hexes, checks FireWall/Landmine/moat, and prevents duplicate moat damage across a wide stack. This new stateful dispatch boundary remains distinct from the original army helper.
src/multiplayerwindow.cpp	CHotSeatEdit::CHotSeatEdit	void (int, int, int, int, int, const char *, const char *, font::TColor, unsigned int, const char *, int, int, int, int, int, int) __attribute__((thiscall))	Windows hot-seat input construction: DC retains CHotSeatEdit OnKillFocus/OnKeyPress in multiplayerwindow.cpp but only a forward class record and no constructor declaration/procedure. DC CHotSeatDlg 0x1028c4 constructs 80-byte textWidget labels at line 648 (0x1029d8/0x102a10); retail CHotSeatDlg 0x511e20 instead allocates 0x78-byte editable children at 0x511fbb, installs CHotSeatEdit vtable 0x640210 at 0x51201f and initializes focus links +0x70/+0x74 at 0x512025/0x512028. Its sixteen formals forward the proven CMPEdit constructor interface. Keep the single inline constructor with that private class in multiplayerwindow.cpp; no unsupported retained VA or DC constructor location is asserted.
src/objnames.cpp	initializeAdventureObjectNames	void () __attribute__((fastcall))	Complete trait/name initialization, retail 0x41b500: the new 232-row table at 0x691698 owns four trait flags, name index overrides and copied strings under a static auto_ptr. The body walks all five override tables, loads objnames.txt, allocates a consolidated buffer and stores names in the 16-byte rows. DC text.cpp InitializeAdvObjNames 0x16127c instead retains a text resource and fills the gQuickViewText pointer array, with a byte success result; its existing text.cpp counterpart remains separate. Retail placement before advspells supports the provisional objnames compiland, which has no DC module. Do not borrow the old text loader identity.
src/singleselectionpopups.cpp	getStartingResourceName	const char *(int) __attribute__((fastcall))	Complete starting-bonus text selector, retail 0x576e00: no matching procedure/declaration in the DC corpus. CBonusDlg creation at 0x569c02 calls this one-town fastcall helper for the bottom title. Its switch maps Rampart/Tower/Inferno-or-Conflux/Dungeon to general text 693/694/695/696, default 90. The added town-dependent resource choice distinguishes it from the retained bonus-dialog constructors and fixed DC text.
src/singleselectionpopups.cpp	getStartingResourceDescription	const char *(int) __attribute__((fastcall))	Complete starting-bonus text selector, retail 0x576e80: no matching procedure/declaration in the DC corpus. CBonusDlg creation calls it at 0x569c16 for the description, separately from the title helper. The one-town switch selects text 689/690/691/692 for Rampart/Tower/Inferno-or-Conflux/Dungeon, default 94. Distinct return table and retained body prove this second interface.
src/smackmgr.cpp	getDriveArchivePath	std::string () __attribute__((fastcall))	Windows archive-path worker, retail 0x597d00: no corresponding function in the complete DC procedure/declaration corpus. LoadAnimHeaders and LoadSoundHeaders call this separate std::string-returning function. It copies the drive-letter global, appends 25 encoded bytes, XORs their indexed positions and returns the resulting path. The Windows drive/archive consumers establish smackmgr ownership; the descriptive name is provisional, without claiming the DC media stubs define this operation.
src/smackmgr.cpp	openSmackerTrack	Smack *(const char *, unsigned long, unsigned long) __attribute__((fastcall))	Windows Smacker archive worker, retail 0x598790: no corresponding procedure/declaration in DC. This three-argument fastcall body, ret 4, appends .smk, searches the active archive headers, services sound, uses SetFilePointer import 0x63a1a0 and SmackOpen import 0x63a464. ShowVideo calls it for both tracks. The explicit Win32 file-handle/Smacker operation is separate from DC VideoOpen, whose existing counterpart remains intact.
