# Reviewed compiler-generated and external-library exclusions.
# Game-source exclusions live in dc_only.tsv; both lists are checked together.
file	function	line	reason
terrain.h	$E460	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E463	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E464	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E465	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E466	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E467	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E468	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E469	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E470	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E471	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E472	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E473	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E474	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E485	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E486	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E487	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E488	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E489	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E490	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E491	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E492	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E493	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E495	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E496	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E462	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E463	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E466	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E467	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E468	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E469	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E470	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E471	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E472	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E473	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E474	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E475	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E476	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E477	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E488	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E489	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E490	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E491	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E492	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E493	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E494	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E495	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E496	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E498	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
terrain.h	$E499	79	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
textntry.cpp	CTextEntrySave::`scalar deleting destructor'	51	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textntry.cpp	textEntryWidget::`scalar deleting destructor'	71	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textresource.cpp	TTextResource::`scalar deleting destructor'	34	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textresource.cpp	TSpreadsheetResource::`scalar deleting destructor'	178	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textresource.cpp	std::vector<char *,std::allocator<char *> >::`scalar deleting destructor'	298	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
textwdgt.cpp	textWidget::`scalar deleting destructor'	42	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textwdgt.cpp	iconBackedTextWidget::`scalar deleting destructor'	267	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textwdgt.cpp	iconBackedTextWidget::~iconBackedTextWidget	267	Compiler emission: Dreamcast LF_METHOD/CV_fldattr_t.compgenx marks this implicit special member. Its source is the class declaration, not a separate written body; retail emission is verified with the class and its callers.
textwdgt.cpp	bitmapBackedTextWidget::`scalar deleting destructor'	320	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
textwdgt.cpp	bitmapBackedTextWidget::~bitmapBackedTextWidget	320	Compiler emission: Dreamcast LF_METHOD/CV_fldattr_t.compgenx marks this implicit special member. Its source is the class declaration, not a separate written body; retail emission is verified with the class and its callers.
towngatewindow.cpp	TTownGateWindow::`scalar deleting destructor'	98	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	$E490	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
townmgr.cpp	$E491	78	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
townmgr.cpp	$E493	166	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
townmgr.cpp	$E494	175	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
townmgr.cpp	TTownScreenWindow::`scalar deleting destructor'	2438	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	strip::`scalar deleting destructor'	3059	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	townObject::`scalar deleting destructor'	3171	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TThievesGuildWindow::`scalar deleting destructor'	3936	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	THallWindow::`scalar deleting destructor'	4461	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TMageGuildWindow::`scalar deleting destructor'	4603	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	type_garrison_base_window::`scalar deleting destructor'	4929	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	type_monster_join_window::`scalar deleting destructor'	5156	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	type_monster_join_window::~type_monster_join_window	5156	Compiler emission: Dreamcast LF_METHOD/CV_fldattr_t.compgenx marks this implicit special member. Its source is the class declaration, not a separate written body; retail emission is verified with the class and its callers.
townmgr.cpp	TGarrisonWindow::`scalar deleting destructor'	5177	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TGarrisonWindow::~TGarrisonWindow	5177	Compiler emission: Dreamcast LF_METHOD/CV_fldattr_t.compgenx marks this implicit special member. Its source is the class declaration, not a separate written body; retail emission is verified with the class and its callers.
townmgr.cpp	TBlacksmithWindow::`scalar deleting destructor'	5284	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TShipWindow::`scalar deleting destructor'	5449	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TTownMenu::`scalar deleting destructor'	7037	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TBuyBuildWindow::`scalar deleting destructor'	7259	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TTavernWindow::`scalar deleting destructor'	7835	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
townmgr.cpp	TCastleWindow::`scalar deleting destructor'	8628	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
tradpost.cpp	TTradeResourceWindow::`scalar deleting destructor'	183	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
tradpost.cpp	TGiveResourceWindow::`scalar deleting destructor'	286	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
tradpost.cpp	TBuyArtifactWindow::`scalar deleting destructor'	380	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
tradpost.cpp	TSellArtifactWindow::`scalar deleting destructor'	509	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
tradpost.cpp	TSellCreatureWindow::`scalar deleting destructor'	606	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
university_window.cpp	type_university_skill_button::`scalar deleting destructor'	68	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
university_window.cpp	type_university_window::`scalar deleting destructor'	277	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
viewarmywindow.cpp	TViewArmyWindow::`scalar deleting destructor'	124	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
viewwrld.cpp	TViewWorldWindow::`scalar deleting destructor'	1392	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
widget.cpp	widget::`scalar deleting destructor'	94	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
window.cpp	heroWindow::`scalar deleting destructor'	68	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
window.cpp	CHeroWindowEx::`scalar deleting destructor'	969	Compiler emission: CodeView names a deleting destructor or vector lifetime iterator. The authored constructor/destructor remains a separate inventory entry; the ABI thunk has no independently written C++ function.
wingraph.cpp	$E502	37	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E503	37	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E504	37	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E505	37	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E507	1820	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E508	1820	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E510	1821	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
wingraph.cpp	$E511	1821	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
winmgr.cpp	$E506	54	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
winmgr.cpp	$E507	54	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
winmgr.cpp	$E509	56	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
winmgr.cpp	$E510	56	Compiler emission: SH4 $E static-initialization/cleanup thunk attributed to a data declaration. It is generated from the owning data, not an independently authored function; Complete compiler thunks are accounted for by the retail generated-code inventory.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	_cinit	14	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	exit	22	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	_exit	26	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	_cexit	30	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	_c_exit	34	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	doexit	40	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c	_initterm	57	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./crt0dat.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./onexit.c	_onexit	8	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./onexit.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./onexit.c	atexit	27	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./onexit.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./pegwmain.c	WinMainCRTStartup	5	External WinCE SDK/runtime definition, as proven by the CodeView source owner d:/wince/private/winceos/coreos/core/corelibc/crtw32/startup/./pegwmain.c. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
../stlport/config/stl_wince.h	operator new	41	External WinCE SDK/runtime definition, as proven by the CodeView source owner ../stlport/config/stl_wince.h. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
c:/wcedreamcast/inc/kfuncs.h	ResetEvent	137	External WinCE SDK/runtime definition, as proven by the CodeView source owner c:/wcedreamcast/inc/kfuncs.h. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
c:/wcedreamcast/inc/kfuncs.h	SetEvent	149	External WinCE SDK/runtime definition, as proven by the CodeView source owner c:/wcedreamcast/inc/kfuncs.h. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
c:/wcedreamcast/inc/objbase.h	operator==	519	External WinCE SDK/runtime definition, as proven by the CodeView source owner c:/wcedreamcast/inc/objbase.h. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
hero.cpp	type_artifact::`default constructor closure'	1226	CodeView explicitly identifies a compiler-generated default-constructor closure, not a written function body. The canonical authored constructor remains independently checked; the platform compiler emits its own closure when needed.
c:/wcedreamcast/inc/kfuncs.h	GetCurrentThreadId	266	External WinCE SDK/runtime definition, as proven by the CodeView source owner c:/wcedreamcast/inc/kfuncs.h. Not project-authored source: Complete uses the Windows VC6 runtime/SDK implementation supplied by its toolchain; no project src/include definition is expected.
zlib113/adler32.cpp	adler32@12	27	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/adler32.c, built as adler32 by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/adler32.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/compress.cpp	compress2@20	24	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/compress.c, built as compress by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/compress.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/compress.cpp	compress@16	59	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/compress.c, built as compress by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/compress.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateInit_@16	194	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateInit2_@32	203	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateSetDictionary@12	283	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateReset@4	321	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
